"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date"
"1","461634","Eudynamys","scolopaceus","","Asian Koel","Stephan Risch","Thailand","<U+0E15><U+0E33><U+0E1A><U+0E25> <U+0E1A><U+0E32><U+0E07><U+0E21><U+0E48><U+0E27><U+0E07>, <U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D> <U+0E15><U+0E30><U+0E01><U+0E31><U+0E48><U+0E27><U+0E1B><U+0E48><U+0E32>, <U+0E1E><U+0E31><U+0E07><U+0E07><U+0E32>","8.8445","98.2729","call","//www.xeno-canto.org/461634/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/461634","no score","8:56","2019-02-21"
"2","461227","Eudynamys","scolopaceus","","Asian Koel","Stephan Risch","Thailand","Sa Khu, Amphoe Thalang, Chang Wat Phuket","8.083","98.2936","call","//www.xeno-canto.org/461227/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/461227","no score","07:33","2019-03-06"
"3","446446","Eudynamys","scolopaceus","","Asian Koel","Andres Angulo ","Thailand","Lumphini Park, Bangkok, Bangkok","13.7334","100.5415","song","//www.xeno-canto.org/446446/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/446446","no score","09:30","2018-10-27"
"4","467579","Eudynamys","scolopaceus","","Asian Koel","Sreekumar Chirukandoth","India","Dehradun, Dehradun, Uttarakhand","30.2816","77.9746","song","//www.xeno-canto.org/467579/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/467579","A","16:00","2019-04-13"
"5","464464","Eudynamys","scolopaceus","scolopaceus","Asian Koel","Rajgopal Patil","India","Pune, Pune, Maharashtra","18.4973","73.8044","call, female","//www.xeno-canto.org/464464/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/464464","A","06:06","2018-07-28"
"6","461162","Eudynamys","scolopaceus","","Asian Koel","DINABANDHU BARDALOI ","India","Mangaldoi, Darrang, Assam","26.4424","92.0389","male, song","//www.xeno-canto.org/461162/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/461162","A","03:00","2019-03-11"
"7","454504","Eudynamys","scolopaceus","","Asian Koel","Sajib Biswas","Bangladesh","Chandrima Udyan (near  Dhaka), Dhaka District, Dhaka Division","23.7657","90.3766","male","//www.xeno-canto.org/454504/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/454504","A","11:30","2019-01-31"
"8","453708","Eudynamys","scolopaceus","","Asian Koel","Will Sweet","Thailand","Tambon Kaeng Krachan, Amphoe Kaeng Krachan, Chang Wat Phetchaburi","12.8973","99.7246","song","//www.xeno-canto.org/453708/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/453708","A","13:00","2019-01-06"
"9","450405","Eudynamys","scolopaceus","","Asian Koel","Somkiat Pakapinyo (Chai)","Thailand","Sri Nakhon Khuean Khan Park, Tambon Bang Kachao, Amphoe Phra Pradaeng, Chang Wat Samut Prakan","13.689","100.5709","song","//www.xeno-canto.org/450405/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/450405","A","08:00","2018-11-13"
"10","446387","Eudynamys","scolopaceus","ss mindanensis","Asian Koel","brendan sloan","Philippines","Dinigat Island",NA,NA,"call","//www.xeno-canto.org/446387/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/446387","A","08:30","2018-05-27"
"11","444228","Eudynamys","scolopaceus","scolopaceus","Asian Koel","Hemanya Radadia","India","Rajkot, Rajkot, Gujarat","22.2846","70.7642","call, female","//www.xeno-canto.org/444228/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/444228","A","10:30","2018-11-25"
"12","426538","Eudynamys","scolopaceus","","Asian Koel","Peter Boesman","India","Manas National Park, Assam","26.672638","91.004331","call","//www.xeno-canto.org/426538/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/426538","A","06:15","2018-04-09"
"13","426536","Eudynamys","scolopaceus","","Asian Koel","Peter Boesman","India","Nameri Eco Camp, Assam","26.925154","92.827847","song","//www.xeno-canto.org/426536/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/426536","A","05:30","2018-04-07"
"14","423126","Eudynamys","scolopaceus","","Asian Koel","Hobart WQH","Malaysia","Sibu, Bahagian Sibu, Sarawak","2.3034","111.8253","call, male, song","//www.xeno-canto.org/423126/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/423126","A","5:56","2018-05-20"
"15","423125","Eudynamys","scolopaceus","","Asian Koel","Hobart WQH","Malaysia","Sibu, Bahagian Sibu, Sarawak","2.3034","111.8253","call, male, song","//www.xeno-canto.org/423125/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/423125","A","5:58","2018-05-20"
"16","417387","Eudynamys","scolopaceus","","Asian Koel","Tejaswini Limaye","India","Porvorim, Bardez (near  Penha de França), North Goa, Goa","15.5286","73.8357","call, song","//www.xeno-canto.org/417387/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/417387","A","06:47","2016-03-08"
"17","416848","Eudynamys","scolopaceus","","Asian Koel","Sumanta P","India","Matarangi (near  Nilganj), North 24 Parganas, West Bengal","22.7601","88.4248","song","//www.xeno-canto.org/416848/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/416848","A","15:30","2018-05-20"
"18","414018","Eudynamys","scolopaceus","malayanus","Asian Koel","Greg Irving","Thailand","Thai Samakkhi Village, Amphoe Wang Nam Khiao, Chang Wat Nakhon Ratchasima","14.3819","101.8782","call","//www.xeno-canto.org/414018/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/414018","A","16:55","2018-05-05"
"19","412822","Eudynamys","scolopaceus","","Asian Koel","Viral Patel & Pankaj Maheria","India","Patan, Patan, Gujarat","23.8505","72.1912","call","//www.xeno-canto.org/412822/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/412822","A","17:03","2018-04-25"
"20","400194","Eudynamys","scolopaceus","","Asian Koel","Antonio Xeira","India","Praia de Calangute, North Goa, Goa","15.5352","73.7621","call","//www.xeno-canto.org/400194/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/400194","A","06:30","2017-12-16"
"21","400193","Eudynamys","scolopaceus","","Asian Koel","Antonio Xeira","India","Praia de Calangute, North Goa, Goa","15.5352","73.7621","call","//www.xeno-canto.org/400193/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/400193","A","06:30","2017-12-16"
"22","396951","Eudynamys","scolopaceus","","Asian Koel","Werzik","Thailand","Tambon Sai Ma, Amphoe Mueang Nonthaburi, Chang Wat Nonthaburi","13.8549","100.4735","call","//www.xeno-canto.org/396951/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/396951","A","18:00","2017-12-25"
"23","369205","Eudynamys","scolopaceus","","Asian Koel","Peter Boesman","India","Mysore, Mandya County, Karnataka","12.4","76.6","call","//www.xeno-canto.org/369205/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/369205","A","5:45","2017-04-20"
"24","369204","Eudynamys","scolopaceus","","Asian Koel","Peter Boesman","India","Mysore, Mandya County, Karnataka","12.4","76.6","call","//www.xeno-canto.org/369204/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/369204","A","5:45","2017-04-20"
"25","365421","Eudynamys","scolopaceus","","Asian Koel","Eric DeFonso","Thailand","Ko Phra Thong Island Nature Resort","9.131","98.2612","song","//www.xeno-canto.org/365421/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/365421","A","06:18","2016-02-18"
"26","359319","Eudynamys","scolopaceus","","Asian Koel","Bernard BOUSQUET","Thailand","Muang Pattaya, Amphoe Bang Lamung, Chang Wat Chon Buri","12.8969","100.8777","song","//www.xeno-canto.org/359319/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/359319","A","07:00","2017-01-16"
"27","359129","Eudynamys","scolopaceus","","Asian Koel","Shashikant S Naik","India","Cotarli Sanguem, South Goa, Goa","15.2132","74.1563","call, song","//www.xeno-canto.org/359129/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/359129","A","08:30","2017-03-04"
"28","353944","Eudynamys","scolopaceus","","Asian Koel","Wan Iskandar Buniyamin","Malaysia","Sabah (near  Tuaran), Bahagian Pantai Barat, Sabah","6.1471","116.2058","song","//www.xeno-canto.org/353944/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/353944","A","08:00","2017-02-02"
"29","332698","Eudynamys","scolopaceus","","Asian Koel","Somkiat Pakapinyo (Chai)","Thailand","Tambon Bang Kachao, Amphoe Phra Pradaeng, Chang Wat Samut Prakan","13.6969","100.5644","call","//www.xeno-canto.org/332698/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/332698","A","08:00","2016-08-29"
"30","327430","Eudynamys","scolopaceus","malayanus","Asian Koel","Thijs Fijen","Thailand","Tambon Laem Phak Bia, Amphoe Ban Laem, Chang Wat Phetchaburi","13.0522","100.0856","song","//www.xeno-canto.org/327430/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/327430","A","17:30","2016-02-13"
"31","323137","Eudynamys","scolopaceus","chinensis","Asian Koel","Qin Huang","China","Dongzhai - Linsghan Temple Road","31.9165","114.2253","song","//www.xeno-canto.org/323137/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/323137","A","06:30","2012-06-02"
"32","314339","Eudynamys","scolopaceus","","Asian Koel","Marc Anderson","Thailand","Tambon Huai Mae Priang, Amphoe Kaeng Krachan, Chang Wat Phetchaburi","12.8116","99.5647","song","//www.xeno-canto.org/314339/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/314339","A","08:30","2016-04-13"
"33","314337","Eudynamys","scolopaceus","","Asian Koel","Marc Anderson","Thailand","Tambon Huai Mae Priang, Amphoe Kaeng Krachan, Chang Wat Phetchaburi","12.8116","99.5647","song","//www.xeno-canto.org/314337/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/314337","A","08:30","2016-04-13"
"34","311271","Eudynamys","scolopaceus","","Asian Koel","Peter Boesman","Sri Lanka","Kitulgala Kelani Forest reserve","6.989907","80.404582","song","//www.xeno-canto.org/311271/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/311271","A","16:00","2016-03-20"
"35","309568","Eudynamys","scolopaceus","","Asian Koel","HARI MAVELIKARA","India","Venmony, Alappuzha, Kerala","9.2492","76.6392","song","//www.xeno-canto.org/309568/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/309568","A","10:30","2016-03-29"
"36","307546","Eudynamys","scolopaceus","","Asian Koel","Yogesh Patel","India","Mumbai, Mumbai, Maharashtra","18.9952","72.8173","call, female","//www.xeno-canto.org/307546/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/307546","A","16:30","2016-03-18"
"37","305691","Eudynamys","scolopaceus","","Asian Koel","Asiri Shanaka","Sri Lanka","Kegalle, Kegalle, Sabaragamuwa Province","7.2509","80.3487","alarm call, juvenile","//www.xeno-canto.org/305691/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305691","A","07:00","2016-03-06"
"38","301717","Eudynamys","scolopaceus","","Asian Koel","Dave Kliman","Thailand","Amphoe Mueang Chiang Mai, Chang Wat Chiang Mai","18.8095","98.9585","call, song","//www.xeno-canto.org/301717/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/301717","A","07:00","2016-01-28"
"39","297676","Eudynamys","scolopaceus","","Asian Koel","Benj Smelt for MNS","Malaysia","KSNP; Kuala Selangor, Selangor","3.3402","101.2498","call","//www.xeno-canto.org/297676/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/297676","A","09:30","2015-12-20"
"40","290514","Eudynamys","scolopaceus","","Asian Koel","Peter Boesman","Malaysia","Kuala Selangor, Selangor","3.338","101.241","song","//www.xeno-canto.org/290514/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/290514","A","08:00","2014-06-09"
"41","290513","Eudynamys","scolopaceus","","Asian Koel","Peter Boesman","Malaysia","Kuala Selangor, Selangor","3.338","101.241","song","//www.xeno-canto.org/290513/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/290513","A","08:00","2014-06-09"
"42","252829","Eudynamys","scolopaceus","","Asian Koel","Prateik Kulkarni","India","Yeoor hills, Thane, Maharashtra","19.2421","72.935","call, female","//www.xeno-canto.org/252829/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/252829","A","08:31","2015-04-19"
"43","240257","Eudynamys","scolopaceus","","Asian Koel","Robin List","China","Shenzhen Shi, Guangdong Sheng","22.5381","114.0628","call","//www.xeno-canto.org/240257/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/240257","A","17:30","2015-04-06"
"44","236515","Eudynamys","scolopaceus","","Asian Koel","Mandar Bhagat","India","Pale-Velsao,Goa","15.3622","73.8918","song","//www.xeno-canto.org/236515/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/236515","A","07:30","2015-04-17"
"45","209025","Eudynamys","scolopaceus","","Asian Koel","Albert Lastukhin & Sergei Karpeev","India","Bardez (near  Calangute), North Goa, Goa","15.5442","73.7733","call","//www.xeno-canto.org/209025/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/209025","A","06:00","2014-11-17"
"46","208590","Eudynamys","scolopaceus","scolopaceus","Asian Koel","Albert Lastukhin & Sergei Karpeev","India","Bardez (near  Calangute), North Goa, Goa","15.5442","73.7733","call, female, male","//www.xeno-canto.org/208590/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/208590","A","08:00","2014-11-13"
"47","203530","Eudynamys","scolopaceus","","Asian Koel","Mandar Bhagat","India","Betki-Khandola, North Goa, Goa","15.4876","74.001","call, female, male","//www.xeno-canto.org/203530/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/203530","A","17:00","2014-11-16"
"48","201538","Eudynamys","scolopaceus","","Asian Koel","Lakshminarasimha Ranganathan","India","Dehradun, Dehradun, Uttarakhand","30.2845","77.9743","call","//www.xeno-canto.org/201538/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/201538","A","19:30","2014-06-24"
"49","196584","Eudynamys","scolopaceus","","Asian Koel","Frank Lambert","Indonesia","Morotai, c km3 north of Sidowa, North Maluku","2.1402","128.5654","call, male, song","//www.xeno-canto.org/196584/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/196584","A","06:50","2014-09-07"
"50","196583","Eudynamys","scolopaceus","","Asian Koel","Frank Lambert","Indonesia","Morotai, c km3 north of Sidowa, North Maluku","2.1402","128.5654","call, male, song","//www.xeno-canto.org/196583/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/196583","A","07:03","2014-09-07"
"51","194905","Eudynamys","scolopaceus","","Asian Koel","Marc Thibault","Indonesia","East Morotai, Morotai Island, North Maluku","2.1862","128.5764","song","//www.xeno-canto.org/194905/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/194905","A","08:50","2014-07-05"
"52","194196","Eudynamys","scolopaceus","","Asian Koel","Stijn De Win","Philippines","Subic Bay, Morong, Bataan, Central Luzon","14.7655","120.2769","song","//www.xeno-canto.org/194196/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/194196","A","10:00","2010-02-10"
"53","190874","Eudynamys","scolopaceus","scolopaceus","Asian Koel","Pronoy Baidya","India","Kalapet, Villupuram, Tamil Nadu","12.026","79.8492","call","//www.xeno-canto.org/190874/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/190874","A","16:30","2014-08-12"
"54","190873","Eudynamys","scolopaceus","scolopaceus","Asian Koel","Pronoy Baidya","India","Kalapet, Villupuram, Tamil Nadu","12.026","79.8492","song","//www.xeno-canto.org/190873/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/190873","A","18:00","2014-05-02"
"55","190308","Eudynamys","scolopaceus","","Asian Koel","Oscar Campbell","Philippines","Puerto Princesa, Palawan, MIMAROPA","9.6446","118.728","song","//www.xeno-canto.org/190308/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/190308","A","06:00","2014-07-25"
"56","189420","Eudynamys","scolopaceus","","Asian Koel","Antony Schubert","India","Coimbatore, Coimbatore, Tamil Nadu","11.0036","76.9537","song","//www.xeno-canto.org/189420/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/189420","A","04:00","2014-07-17"
"57","182810","Eudynamys","scolopaceus","","Asian Koel","Jim Holmes","China","Dongzhai - Linsghan Temple Road","31.9165","114.2253","song","//www.xeno-canto.org/182810/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/182810","A","10:30","2014-06-17"
"58","181992","Eudynamys","scolopaceus","","Asian Koel","Marc Anderson","Sri Lanka","Yala National Park, Buttuwa, Southern Province.","6.3161","81.483","song","//www.xeno-canto.org/181992/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/181992","A","08:00","2014-05-27"
"59","181991","Eudynamys","scolopaceus","","Asian Koel","Marc Anderson","Sri Lanka","Yala National Park, Buttuwa, Southern Province.","6.3161","81.483","song","//www.xeno-canto.org/181991/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/181991","A","08:00","2014-05-27"
"60","179229","Eudynamys","scolopaceus","","Asian Koel","Brajesh Kumar Dubey","India","Shivpuri, Hinoo, Ranchi, Jharkhand","23.3314","85.3193","call, male, song","//www.xeno-canto.org/179229/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/179229","A","03:16","2014-05-23"
"61","175830","Eudynamys","scolopaceus","","Asian Koel","Lars Buckx","Singapore","Singapore","1.3545","103.7724","call","//www.xeno-canto.org/175830/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/175830","A","12:00","2014-01-02"
"62","175484","Eudynamys","scolopaceus","","Asian Koel","Tomas Carlberg","Philippines","PICOP","8.2589","126.1537","call","//www.xeno-canto.org/175484/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/175484","A","07:00","2014-03-27"
"63","166251","Eudynamys","scolopaceus","","Asian Koel","Eveny Luis","India","Aldona, North Goa, Goa","15.5886","73.8765","call, song","//www.xeno-canto.org/166251/download","//creativecommons.org/licenses/by-nc-nd/3.0/","https://www.xeno-canto.org/166251","A","18:24","2014-01-22"
"64","164679","Eudynamys","scolopaceus","mindanensis","Asian Koel","Arend Wassink","Philippines","St. Paul's Subterranean national park, Palawan","10.198","118.912","call, song","//www.xeno-canto.org/164679/download","//creativecommons.org/licenses/by-nc-sa/3.0/","https://www.xeno-canto.org/164679","A","09:00","1985-04-03"
"65","162828","Eudynamys","scolopaceus","","Asian Koel","Conrad Pinto","India","Aldona, North Goa, Goa","15.5886","73.8765","call, song","//www.xeno-canto.org/162828/download","//creativecommons.org/licenses/by-nc-nd/3.0/","https://www.xeno-canto.org/162828","A","16:25","2012-10-06"
"66","162827","Eudynamys","scolopaceus","","Asian Koel","Conrad Pinto","India","Aldona, North Goa, Goa","15.5886","73.8765","call, song","//www.xeno-canto.org/162827/download","//creativecommons.org/licenses/by-nc-nd/3.0/","https://www.xeno-canto.org/162827","A","07:26","2012-10-16"
